    2048	4733.297809	358400	456704	552960	774144	1073152	1548288	2310144	3555328	5734400	9633792	18219008	28180480	54788096	65798144	90701824	101187584	116916224
    4096	4695.248243	366592	468992	569344	790528	1105920	1581056	2342912	3620864	5799936	9764864	17956864	27656192	54788096	68681728	99090432	112721920	141557760
    8192	3332.10074	489472	1302528	2572288	4292608	5734400	7045120	8290304	9502720	10944512	13303808	17694720	22413312	34340864	40108032	59506688	65798144	77070336
   16384	3148.457798	456704	847872	1597440	3489792	5079040	6520832	7897088	9240576	10813440	13434880	18219008	24248320	49545216	91750400	196083712	210763776	227540992
   32768	1502.994408	436224	528384	593920	733184	937984	1286144	1941504	3162112	5603328	11075584	46399488	170917888	252706816	354418688	442499072	505413632	616562688
   65536	728.279302	528384	643072	733184	897024	1138688	1662976	2965504	5799936	11862016	34865152	179306496	227540992	450887680	583008256	1400897536	1518338048	1602224128
  131072	521.09018	700416	864256	1011712	1302528	1826816	3129344	6717440	14352384	33816576	99090432	204472320	304087040	583008256	675282944	884998144	1027604480	1199570944
  262144	285.299456	1073152	1351680	1630208	2244608	3391488	7307264	18219008	45875200	110624768	193986560	350224384	530579456	843055104	1044381696	1300234240	1384120320	1484783616
  524288	152.140142	1892352	2867200	4358144	9764864	13172736	16711680	24510464	51118080	132644864	233832448	574619648	1367343104	2197815296	2432696320	2835349504	3003121664	3170893824
 1048576	76.293386	3031040	4145152	5210112	9502720	15925248	20840448	28704768	49545216	117964800	233832448	1283457024	2969567232	5200936960	6945767424	8287944704	8355053568	8556380160
 2097152	37.605898	5013504	6717440	8454144	11337728	18481152	43253760	94896128	189792256	299892736	557842432	3137339392	5872025600	9865003008	10401873920	11878268928	12280922112	12280922112
 4194304	17.091596	9109504	13434880	16908288	24772608	59506688	160432128	258998272	501219328	1061158912	2768240640	7214202880	9328132096	13891534848	14428405760	15099494400	15099494400	15099494400
 8388608	8.755963	18219008	73924608	173015040	312475648	591396864	960495616	1619001344	3238002688	4798283776	6408896512	8657043456	12549357568	17112760320	17112760320	17112760320	17112760320	17112760320
16777216	5.206889	221249536	329252864	624951296	2264924160	3103784960	4462739456	5536481280	6677331968	7683964928	9193914368	11475615744	14562623488	17112760320	17112760320	17112760320	17112760320	17112760320
     128	3400.159877	464896	1155072	2375680	4112384	5537792	6848512	8093696	9240576	10682368	12910592	17170432	21626880	33423360	39059456	61079552	123207680	217055232
     256	4455.153815	366592	485376	618496	929792	1400832	2211840	3555328	5472256	7897088	10813440	17170432	25034752	48496640	60030976	89653248	101187584	129499136
     512	4782.963555	358400	464896	569344	806912	1138688	1630208	2473984	3850240	6127616	9895936	17432576	26345472	52166656	63176704	94896128	106430464	152043520
    1024	4831.590167	354304	452608	552960	765952	1056768	1482752	2179072	3358720	5472256	9371648	17694720	27656192	55312384	68681728	96993280	105381888	122159104
    2048	4764.645118	358400	460800	561152	774144	1073152	1531904	2244608	3457024	5603328	9502720	17956864	27918336	55836672	67633152	93847552	104333312	141557760
    4096	4679.868206	362496	464896	561152	782336	1089536	1564672	2277376	3522560	5668864	9633792	18219008	28442624	56360960	69730304	101187584	115867648	158334976
    8192	3327.194618	485376	1286144	2605056	4358144	5799936	7045120	8290304	9502720	10944512	13303808	17694720	22413312	34865152	40632320	58458112	65798144	78118912
   16384	3161.617505	460800	798720	1466368	3293184	4882432	6324224	7766016	9240576	10682368	13303808	18219008	23986176	51642368	103284736	200278016	212860928	248512512
   32768	1732.629405	485376	782336	1417216	3424256	4947968	6455296	7831552	9240576	10813440	14221312	24510464	84410368	221249536	274726912	417333248	438304768	599785472
   65536	954.029851	497664	634880	741376	1089536	2056192	3915776	6062080	8454144	11862016	23199744	107479040	204472320	400556032	476053504	784334848	884998144	1098907648
  131072	465.545217	692224	880640	1028096	1318912	1875968	3358720	8159232	19267584	47448064	124256256	219152384	346030080	583008256	658505728	843055104	943718400	1010827264
  262144	255.593804	1105920	1400832	1646592	2244608	3457024	7897088	21626880	62652416	135266304	214958080	379584512	541065216	952107008	1233125376	1451229184	1501560832	1619001344
  524288	130.571561	1679360	2244608	2637824	3522560	5079040	9764864	23724032	65798144	168820736	278921216	775946240	1434451968	2701131776	3003121664	3170893824	3238002688	3238002688
 1048576	68.976843	2932736	3620864	4358144	5603328	7372800	11599872	27394048	84410368	212860928	509607936	1971322880	2768240640	3808428032	4798283776	5603590144	5737807872	5872025600
 2097152	33.681615	5013504	6455296	8224768	11075584	17956864	39583744	106430464	212860928	333447168	952107008	4043309056	5670699008	8657043456	8925478912	9865003008	10133438464	10133438464
 4194304	15.318801	10158080	14876672	17170432	24248320	47448064	152043520	287309824	541065216	1568669696	3305111552	8287944704	10536091648	14696841216	15367929856	15770583040	15770583040	15770583040
 8388608	8.414484	20578304	30277632	71827456	223346688	341835776	633339904	1837105152	3305111552	4731174912	7549747200	9865003008	12817793024	17112760320	17112760320	17112760320	17112760320	17112760320
16777216	3.647473	91750400	233832448	708837376	1686110208	3909091328	6878658560	8925478912	10401873920	12280922112	14428405760	17112760320	17112760320	17112760320	17112760320	17112760320	17112760320	17112760320
     128	1507.060627	436224	1351680	2473984	3883008	5079040	6258688	7372800	8585216	9764864	11730944	17432576	30015488	476053504	666894336	1451229184	1920991232	2768240640
     256	3792.925424	395264	585728	856064	1744896	3260416	4882432	6520832	8159232	9764864	12255232	17432576	23461888	43778048	54788096	81264640	90701824	115867648
     512	4512.931465	366592	477184	585728	847872	1220608	1826816	2834432	4489216	6914048	10289152	17170432	26345472	55836672	71827456	115867648	139460608	179306496
    1024	4728.659959	358400	452608	552960	774144	1089536	1548288	2310144	3555328	5734400	9502720	17432576	27656192	57409536	70778880	103284736	114819072	143654912
    2048	4729.554305	366592	464896	561152	765952	1056768	1499136	2211840	3391488	5472256	9371648	17956864	28704768	56885248	70778880	103284736	113770496	141557760
    4096	4613.141602	366592	468992	569344	790528	1105920	1581056	2342912	3555328	5734400	9764864	18481152	29229056	57409536	70778880	100139008	110624768	137363456
    8192	3181.588063	1056768	2637824	3620864	5079040	6324224	7503872	8585216	9764864	11206656	13565952	17956864	22413312	33816576	39583744	55312384	60555264	73924608
   16384	3108.534879	987136	2637824	3653632	5144576	6455296	7634944	8716288	9895936	11337728	13828096	18219008	23199744	36438016	43778048	61603840	66322432	78118912
   32768	2982.909115	806912	2342912	3522560	5144576	6455296	7700480	8847360	10158080	11730944	14352384	19267584	24248320	40632320	51118080	106430464	160432128	204472320
   65536	1802.857048	643072	790528	929792	1236992	1712128	2506752	3850240	6127616	9764864	17956864	42729472	86507520	196083712	219152384	383778816	775946240	1333788672
  131072	985.4736	856064	1089536	1269760	1679360	2244608	3227648	5013504	8224768	14483456	36438016	109576192	187695104	320864256	375390208	446693376	513802240	624951296
  262144	388.85582	1155072	1466368	1728512	2277376	3063808	4423680	7438336	15925248	47448064	117964800	231735296	450887680	901775360	994050048	1149239296	1166016512	1216348160
  524288	143.398215	1712128	2179072	2572288	3391488	4620288	8454144	24248320	65798144	152043520	240123904	463470592	1044381696	3170893824	3439329280	3741319168	3808428032	3875536896
 1048576	73.309935	3096576	3981312	4685824	6914048	11730944	18743296	31850496	78118912	177209344	304087040	994050048	2264924160	6744440832	7683964928	8019509248	8019509248	8086618112
 2097152	36.471613	5210112	6389760	7634944	10420224	14090240	25034752	53215232	156237824	248512512	591396864	3170893824	4798283776	11609833472	11878268928	12012486656	12012486656	12012486656
 4194304	17.790558	10682368	12779520	16056320	22413312	36962304	61603840	160432128	295698432	666894336	2667577344	6677331968	9999220736	17112760320	17112760320	17112760320	17112760320	17112760320
 8388608	7.125214	19005440	31326208	54263808	240123904	438304768	952107008	2399141888	4278190080	6274678784	8355053568	13220446208	14831058944	17112760320	17112760320	17112760320	17112760320	17112760320
16777216	4.290378	45875200	250609664	421527552	1518338048	3841982464	4865392640	6341787648	7952400384	9865003008	12280922112	16575889408	17112760320	17112760320	17112760320	17112760320	17112760320	17112760320
     128	1510.563265	444416	1433600	2539520	3915776	5144576	6258688	7438336	8585216	9764864	11599872	17432576	29753344	471859200	666894336	1451229184	1920991232	2768240640
     256	3794.757353	395264	585728	847872	1761280	3260416	4882432	6455296	8093696	9764864	12255232	17432576	23461888	43253760	54263808	82313216	93847552	121110528
     512	4511.78115	366592	473088	585728	847872	1220608	1843200	2867200	4489216	6914048	10289152	17170432	26345472	55312384	70778880	113770496	135266304	181403648
    1024	4730.161903	358400	456704	552960	774144	1089536	1548288	2310144	3588096	5734400	9502720	17432576	27656192	57933824	70778880	102236160	115867648	139460608
    2048	4651.599374	366592	464896	561152	774144	1089536	1531904	2244608	3457024	5537792	9502720	18481152	29229056	57409536	70778880	104333312	114819072	139460608
    4096	4647.227215	366592	464896	561152	774144	1073152	1531904	2277376	3522560	5668864	9633792	18481152	28966912	57933824	71827456	99090432	110624768	143654912
    8192	3181.248959	1073152	2703360	3653632	5144576	6389760	7503872	8716288	9764864	11206656	13565952	17956864	22413312	33816576	39583744	55312384	61603840	71827456
   16384	3097.945183	1204224	2768896	3751936	5210112	6520832	7634944	8847360	9895936	11337728	13828096	18219008	22937600	36438016	43778048	61603840	66846720	79167488
   32768	2981.118252	856064	2441216	3588096	5210112	6520832	7766016	8978432	10158080	11730944	14352384	19005440	24248320	40108032	50593792	103284736	160432128	202375168
   65536	1812.222443	651264	806912	946176	1269760	1761280	2572288	3981312	6258688	9895936	17694720	41680896	86507520	200278016	223346688	383778816	775946240	1317011456
  131072	973.313443	847872	1073152	1253376	1630208	2146304	2932736	4423680	7503872	14352384	39059456	111673344	189792256	325058560	375390208	442499072	501219328	583008256
  262144	403.442125	1253376	1695744	2113536	3391488	5799936	8716288	11730944	17170432	40108032	104333312	219152384	429916160	884998144	977272832	1166016512	1182793728	1216348160
  524288	134.516257	1728512	2211840	2637824	3424256	4947968	9895936	29753344	76021760	162529280	261095424	513802240	1132462080	3338665984	3573547008	3808428032	3841982464	3875536896
 1048576	66.651322	2801664	3751936	4489216	5668864	7634944	12124160	34340864	94896128	210763776	404750336	1199570944	2466250752	6811549696	7549747200	8019509248	8086618112	8086618112
 2097152	33.027285	5013504	6389760	7962624	10551296	14352384	25296896	69730304	191889408	325058560	935329792	3372220416	5469372416	11475615744	11878268928	12012486656	12012486656	12012486656
 4194304	13.866853	10551296	13303808	15925248	22151168	34865152	78118912	261095424	641728512	2004877312	4328521728	8019509248	10536091648	17112760320	17112760320	17112760320	17112760320	17112760320
 8388608	7.669821	21364736	30277632	91750400	238026752	459276288	918552576	2164260864	3875536896	5670699008	7751073792	11207180288	14294188032	17112760320	17112760320	17112760320	17112760320	17112760320
16777216	4.366407	46399488	265289728	641728512	1585446912	3204448256	4328521728	6073352192	7818182656	9730785280	11878268928	16441671680	17112760320	17112760320	17112760320	17112760320	17112760320	17112760320
     128	3397.09556	464896	1138688	2342912	4112384	5537792	6848512	8093696	9371648	10682368	12910592	17170432	21889024	33423360	39059456	60555264	145752064	214958080
     256	4462.791472	366592	493568	626688	937984	1417216	2211840	3522560	5406720	7766016	10682368	17170432	25034752	47972352	60555264	91750400	103284736	135266304
     512	4777.274393	358400	460800	569344	806912	1138688	1630208	2441216	3850240	6193152	9895936	17170432	26345472	52166656	63700992	92798976	104333312	135266304
    1024	4821.115737	354304	452608	552960	765952	1056768	1515520	2244608	3457024	5603328	9502720	17432576	27656192	53739520	65273856	92798976	116916224	162529280
    2048	4726.466962	358400	460800	552960	774144	1089536	1548288	2277376	3489792	5668864	9764864	18219008	28442624	54788096	66322432	92798976	102236160	117964800
    4096	4686.398614	370688	473088	569344	798720	1105920	1581056	2342912	3620864	5799936	9764864	18219008	27918336	54788096	67633152	101187584	115867648	149946368
    8192	3331.545458	493568	1302528	2605056	4358144	5734400	7045120	8290304	9502720	10944512	13303808	17694720	22413312	34340864	40108032	58982400	65798144	77070336
   16384	3158.205077	473088	847872	1613824	3457024	5013504	6520832	7897088	9240576	10813440	13303808	18219008	23986176	49545216	89653248	196083712	210763776	227540992
   32768	1517.085193	436224	528384	593920	741376	954368	1302528	1957888	3194880	5603328	11075584	44302336	170917888	252706816	358612992	446693376	530579456	641728512
   65536	734.018151	536576	651264	741376	913408	1171456	1744896	3129344	6062080	11730944	32636928	179306496	227540992	446693376	583008256	1400897536	1468006400	1619001344
  131072	526.365968	716800	897024	1056768	1400832	2113536	3981312	7634944	14090240	32112640	94896128	204472320	299892736	583008256	683671552	884998144	918552576	1166016512
  262144	282.975283	1089536	1384448	1630208	2244608	3391488	7503872	17170432	44826624	112721920	196083712	358612992	541065216	843055104	1044381696	1300234240	1367343104	1434451968
  524288	142.602024	1761280	2244608	2670592	3620864	5537792	10944512	27918336	64749568	154140672	250609664	624951296	1451229184	2264924160	2466250752	3137339392	3338665984	3405774848
 1048576	74.456237	2834432	3653632	4292608	5406720	7110656	10682368	20054016	47448064	120061952	246415360	1400897536	3036676096	5536481280	6744440832	8287944704	8287944704	8355053568
 2097152	38.355987	5144576	7897088	9895936	19005440	29753344	49020928	96993280	177209344	270532608	541065216	2868903936	5335154688	9730785280	10804527104	12012486656	12012486656	12012486656
 4194304	19.182469	10551296	14483456	17694720	24772608	49020928	170917888	250609664	442499072	700448768	2122317824	6610223104	9193914368	13623099392	14562623488	15502147584	15502147584	15502147584
 8388608	9.468866	20578304	33816576	135266304	242221056	438304768	692060160	1283457024	2600468480	4395630592	6006243328	8355053568	10938744832	17112760320	17112760320	17112760320	17112760320	17112760320
16777216	4.385559	143654912	404750336	1149239296	2801795072	3707764736	5670699008	6811549696	8287944704	9059696640	10133438464	13757317120	17112760320	17112760320	17112760320	17112760320	17112760320	17112760320
     128	3395.377494	464896	1138688	2342912	4079616	5537792	6848512	8093696	9240576	10682368	12910592	17432576	21889024	33161216	39059456	60555264	154140672	214958080
     256	4463.288693	366592	493568	634880	954368	1433600	2244608	3522560	5406720	7766016	10682368	17170432	24772608	49020928	61079552	90701824	103284736	141557760
     512	4777.944361	358400	460800	569344	806912	1138688	1630208	2441216	3817472	6193152	9895936	17170432	26345472	52166656	64225280	92798976	105381888	129499136
    1024	4824.632084	354304	456704	552960	774144	1073152	1515520	2211840	3391488	5472256	9240576	17694720	27656192	54263808	66322432	92798976	120061952	175112192
    2048	4743.172129	362496	460800	552960	774144	1073152	1531904	2277376	3489792	5668864	9633792	18219008	28442624	54788096	66322432	91750400	100139008	116916224
    4096	4666.944158	362496	464896	561152	782336	1089536	1564672	2310144	3620864	5865472	9895936	18219008	27918336	55312384	69730304	101187584	112721920	145752064
    8192	3333.388865	481280	1269760	2473984	4227072	5668864	6979584	8224768	9502720	10944512	13303808	17694720	22675456	34865152	40632320	59506688	65798144	77070336
   16384	3150.37619	464896	856064	1630208	3489792	5079040	6520832	7897088	9240576	10813440	13303808	18219008	23986176	49545216	91750400	196083712	210763776	229638144
   32768	1512.051402	428032	528384	593920	733184	946176	1302528	1941504	3162112	5603328	11075584	44826624	170917888	256901120	358612992	455081984	557842432	624951296
   65536	720.302482	528384	643072	724992	888832	1138688	1646592	2899968	5865472	11862016	34340864	181403648	227540992	446693376	574619648	1384120320	1501560832	1602224128
  131072	527.820686	798720	1105920	1646592	4423680	6782976	8978432	11075584	15532032	30277632	88604672	200278016	287309824	566231040	658505728	901775360	960495616	1182793728
  262144	294.16609	1122304	1433600	1695744	2408448	4145152	8978432	17956864	43778048	108527616	191889408	333447168	505413632	809500672	952107008	1300234240	1317011456	1434451968
  524288	148.004893	1728512	2244608	2703360	3719168	5537792	11075584	24510464	57409536	143654912	240123904	599785472	1484783616	2197815296	2399141888	2801795072	3204448256	3338665984
 1048576	67.729868	2899968	3588096	4227072	5341184	7045120	11599872	22675456	51118080	137363456	278921216	1518338048	3271557120	6610223104	7683964928	8287944704	8422162432	8489271296
 2097152	37.217717	5144576	6520832	8585216	11468800	18219008	41680896	93847552	204472320	308281344	658505728	3170893824	5469372416	9865003008	10670309376	11609833472	12146704384	12146704384
 4194304	18.497001	10551296	15138816	17432576	26083328	60555264	191889408	261095424	450887680	834666496	2264924160	6744440832	9328132096	13354663936	14159970304	16710107136	16710107136	16710107136
 8388608	8.659095	19267584	94896128	223346688	350224384	599785472	901775360	1652555776	3439329280	4999610368	6610223104	8791261184	12549357568	17112760320	17112760320	17112760320	17112760320	17112760320
16777216	5.087411	225443840	400556032	650117120	2264924160	3439329280	4798283776	5872025600	6677331968	7818182656	8925478912	11609833472	14696841216	17112760320	17112760320	17112760320	17112760320	17112760320
     128	1503.43637	415744	1204224	2408448	3817472	5013504	6193152	7307264	8454144	9633792	11730944	17432576	30015488	476053504	675282944	1451229184	1920991232	2768240640
     256	3801.952162	403456	602112	880640	1777664	3227648	4816896	6455296	8093696	9764864	12124160	17170432	23461888	43778048	54263808	85458944	99090432	116916224
     512	4502.895753	366592	473088	577536	831488	1204224	1777664	2768896	4358144	6782976	10158080	17432576	26345472	56885248	74973184	126353408	143654912	168820736
    1024	4736.899963	354304	460800	561152	782336	1089536	1564672	2310144	3620864	5734400	9502720	17432576	27131904	57933824	72876032	103284736	122159104	143654912
    2048	4617.9371	362496	468992	569344	790528	1105920	1564672	2310144	3489792	5603328	9502720	18219008	29229056	59506688	72876032	102236160	112721920	143654912
    4096	4583.052881	362496	468992	569344	798720	1122304	1597440	2342912	3588096	5734400	9764864	18743296	29229056	57409536	70778880	103284736	117964800	147849216
    8192	3183.90996	1019904	2605056	3588096	5079040	6324224	7503872	8585216	9764864	11206656	13565952	17956864	22413312	33816576	39583744	54788096	61603840	71827456
   16384	3097.432653	1236992	2801664	3784704	5275648	6520832	7700480	8847360	9895936	11337728	13828096	18219008	22937600	36438016	43778048	61603840	66846720	78118912
   32768	2983.784504	1056768	2801664	3883008	5406720	6717440	7962624	9109504	10289152	11730944	14352384	18743296	23724032	38535168	47448064	67633152	86507520	183500800
   65536	1930.050178	1105920	3162112	4489216	6389760	8028160	9502720	10944512	12648448	15532032	20054016	30801920	46923776	112721920	166723584	227540992	242221056	295698432
  131072	1006.12741	831488	1138688	1548288	2867200	4816896	6914048	9240576	12386304	18481152	35389440	99090432	168820736	283115520	329252864	396361728	408944640	429916160
  262144	391.559086	1056768	1302528	1548288	2039808	2736128	4014080	6782976	13434880	32636928	98041856	221249536	438304768	1035993088	1233125376	1451229184	1468006400	1484783616
  524288	138.968908	1613824	2113536	2506752	3194880	4177920	6258688	12910592	41680896	129499136	219152384	480247808	801112064	3808428032	4076863488	4143972352	4177526784	4278190080
 1048576	72.560796	2670592	3457024	4112384	5341184	6914048	9895936	18743296	51118080	156237824	299892736	851443712	2105540608	7482638336	7952400384	8791261184	8925478912	8925478912
 2097152	34.452611	5013504	6193152	7438336	10158080	13434880	21364736	52166656	160432128	283115520	683671552	2365587456	4865392640	14696841216	15233712128	15636365312	15770583040	15770583040
 4194304	18.00379	9109504	12779520	16187392	21102592	32636928	57409536	177209344	295698432	893386752	2365587456	5872025600	9596567552	17112760320	17112760320	17112760320	17112760320	17112760320
 8388608	8.868203	17432576	25821184	40108032	193986560	274726912	471859200	826277888	2566914048	5268045824	7751073792	10267656192	14294188032	16844324864	17112760320	17112760320	17112760320	17112760320
16777216	 5.14416	94896128	229638144	371195904	717225984	2071986176	4177526784	5872025600	7281311744	9059696640	10267656192	12952010752	14562623488	16307453952	16844324864	16844324864	16844324864	16844324864
     128	3396.209446	464896	1122304	2342912	4112384	5537792	6848512	8093696	9240576	10682368	12910592	17432576	21626880	33161216	39059456	61079552	154140672	217055232
     256	4462.161082	366592	493568	634880	954368	1433600	2244608	3522560	5406720	7766016	10682368	17170432	25034752	48496640	61079552	89653248	104333312	139460608
     512	4777.659326	354304	460800	569344	806912	1122304	1613824	2441216	3817472	6127616	9764864	17170432	26345472	52690944	64225280	95944704	107479040	131596288
    1024	4825.890032	354304	456704	552960	774144	1089536	1531904	2244608	3424256	5472256	9240576	17432576	27918336	54263808	65798144	96993280	120061952	164626432
    2048	4751.291021	358400	460800	561152	782336	1105920	1564672	2310144	3555328	5668864	9633792	17956864	28180480	54263808	65798144	91750400	103284736	117964800
    4096	4672.170989	366592	468992	561152	782336	1105920	1564672	2310144	3588096	5799936	9764864	18219008	28180480	55836672	69730304	101187584	114819072	147849216
    8192	3336.764951	485376	1286144	2506752	4292608	5734400	6979584	8224768	9502720	10944512	13303808	17694720	22413312	34340864	40632320	58458112	65273856	77070336
   16384	3156.43947	468992	847872	1630208	3522560	5144576	6520832	7897088	9240576	10813440	13303808	18219008	23986176	49020928	89653248	196083712	210763776	229638144
   32768	1515.898357	436224	528384	602112	741376	946176	1302528	1957888	3227648	5734400	11075584	43778048	170917888	254803968	362807296	442499072	505413632	608174080
   65536	730.285904	544768	659456	741376	913408	1155072	1662976	2932736	5865472	11599872	33423360	183500800	227540992	455081984	583008256	1400897536	1535115264	1602224128
  131072	517.245915	684032	856064	987136	1269760	1728512	2768896	6127616	13565952	33816576	102236160	206569472	304087040	591396864	675282944	876609536	1035993088	1350565888
  262144	292.956911	1204224	1646592	2146304	4882432	8454144	11993088	18743296	42729472	100139008	185597952	337641472	513802240	826277888	1010827264	1266679808	1317011456	1350565888
  524288	142.909115	1777664	2244608	2670592	3653632	5472256	10944512	24510464	65798144	154140672	246415360	624951296	1451229184	2197815296	2499805184	3070230528	3271557120	3338665984
 1048576	70.78718	2768896	3588096	4227072	5275648	6717440	10289152	22675456	50069504	119013376	244318208	1535115264	3338665984	6408896512	7147094016	8220835840	8355053568	8355053568
